id,number,title,created_at,updated_at,closed_at,author_association,comments,body,user_login,user_id,Crypto_Name,Extension
1650591840,27391,rpc: show P2(W)SH redeemScript in getrawtransaction (and friends),2023-04-01 18:26:57,2023-04-01 18:26:57,,MEMBER,0,"### Please describe the feature you'd like to see added.

I'd like to be able to get the (decompiled) P2SH `redeemScript` and P2WSH `witnessScript` when calling `getrawtransaction` and `getblock … 2`.

### Is your feature related to a problem, if so please describe it.

I found myself having a hard time counting sigops in the recently invalid block. For scriptPubKey it's easy:

```
# Raw OP_CHECKMULTISIG: 20 x 4 sigops each
bitcoin-cli getblock 00000000000000000002ec935e245f8ae70fc68cc828f05bf4cfa002668599e4 2 | jq -r '.tx[].vout[].scriptPubKey.asm' | grep OP_CHECKMULTISIG | wc -l
# Raw OP_CHECKSIG(VERIFY): 4 sigops each
bitcoin-cli getblock 00000000000000000002ec935e245f8ae70fc68cc828f05bf4cfa002668599e4 2 | jq -r '.tx[].vout[].scriptPubKey.asm' | grep OP_CHECKSIG | wc -l
```

Ideally something like this should work:

```
# TODO: OP_CHECK(MULTI)SIG in redeemScript:
…  jq -r '.tx[].vin[].redeemScript.asm …
…  jq -r '.tx[].vin[].witnesScript.asm …
```

https://twitter.com/provoost/status/1642165984629780481

### Describe the solution you'd like

An attempt was made in #8849.

### Describe any alternatives you've considered

Inferred miniscript would catch many common P2WSH scripts, but not regular P2SH.

### Please leave any additional context

_No response_",Sjors,10217,bitcoin,/issues
1650313244,27386,#24049 Issue: Update nScore datatype,2023-04-01 05:50:57,2023-04-01 14:10:20,,NONE,3,I had just changed the datatype of nScore from int to int64_t as the issue suggest.,DevAgrawal1112,77338386,bitcoin,/issues
1650131834,27385,"net, refactor: extract Network and BIP155Network logic to node/network",2023-03-31 22:40:50,2023-04-06 21:17:33,,CONTRIBUTOR,1,"This extracts the `Network` and `BIP155Network` logic to `node/network`.  The code has been living between `netaddress` and `netbase` and some compilation units include these large files when they only need a `Network` enum or related method.  Separating the code to a standalone unit in `node` improves code separation and helps with using only what is needed, which may reduce build size and speed up build times.

I verified the `include` headers with https://cirrus-ci.com/task/6749578737745920 generated by https://github.com/bitcoin/bitcoin/pull/27385/commits/8f647a65d3484c7acd2d97f4b055c582d7734b6f while this was in draft and carefully narrowed them down to the most relevant ones.

Possible todos for a follow-up: upgrade `Network` to an `enum class`, e.g. `NET_I2P` becomes `Network::I2P` and https://github.com/bitcoin/bitcoin/pull/27385/commits/5cfa3fb8b5815aaf96483a63526e5f0bf3c0a06b.",jonatack,2415484,bitcoin,/issues
1649259762,27380,Intermittent failures in interface_usdt_mempool.py,2023-03-31 12:18:52,2023-04-01 12:24:39,,MEMBER,3,"https://cirrus-ci.com/task/5779522121891840

```
[0;34m node0 2023-03-31T11:45:58.812384Z (mocktime: 2023-04-14T11:46:01Z) [http] [httpserver.cpp:257] [http_request_cb] [http] Received a POST request for / from 127.0.0.1:38238 [0m
[0;34m node0 2023-03-31T11:45:58.812543Z (mocktime: 2023-04-14T11:46:01Z) [httpworker.2] [rpc/request.cpp:179] [parse] [rpc] ThreadRPCServer method=getpeerinfo user=__cookie__ [0m
[0;36m test  2023-03-31T11:45:58.814000Z TestFramework (INFO): Hooking into mempool:rejected tracepoint... [0m
[0;36m test  2023-03-31T11:45:59.798000Z TestFramework (INFO): Sending invalid transaction... [0m
[0;36m test  2023-03-31T11:45:59.799000Z TestFramework.p2p (DEBUG): Send message to 127.0.0.1:15944: msg_tx(tx=CTransaction(nVersion=2 vin=[CTxIn(prevout=COutPoint(hash=76b2ca9a8c3ffa3c454db9591dfaf5c4979926154e33a5bef67412ea0eaa16c5 n=0) scriptSig= nSequence=0)] vout=[CTxOut(nValue=49.99968800 scriptPubKey=51202913b252fe537830f843bfdc5fa7d20ba48639a87c86ff837b92d083c55ad7c1)] wit=CTxWitness(CScriptWitness(51,c00000000000000000000000000000000000000000000000000000000000000001)) nLockTime=0)) [0m
[0;36m test  2023-03-31T11:45:59.799000Z TestFramework.p2p (DEBUG): Send message to 127.0.0.1:15944: msg_ping(nonce=00000002) [0m
[0;34m node0 2023-03-31T11:45:59.799697Z (mocktime: 2023-04-14T11:46:01Z) [msghand] [net_processing.cpp:3169] [ProcessMessage] [net] received: tx (133 bytes) peer=0 [0m
[0;34m node0 2023-03-31T11:45:59.800472Z (mocktime: 2023-04-14T11:46:01Z) [msghand] [txmempool.cpp:658] [check] [mempool] Checking mempool with 2 transactions and 2 inputs [0m
[0;34m node0 2023-03-31T11:45:59.800746Z (mocktime: 2023-04-14T11:46:01Z) [msghand] [net_processing.cpp:4174] [ProcessMessage] [mempoolrej] c917a71e43b825756c1d45985fcc87f8c245db0654f5eeb000a92dc2cccb1d6c from peer=0 was not accepted: min relay fee not met, 0 < 104 [0m
[0;34m node0 2023-03-31T11:45:59.800913Z (mocktime: 2023-04-14T11:46:01Z) [msghand] [net_processing.cpp:3169] [ProcessMessage] [net] received: ping (8 bytes) peer=0 [0m
[0;34m node0 2023-03-31T11:45:59.800953Z (mocktime: 2023-04-14T11:46:01Z) [msghand] [net.cpp:2841] [PushMessage] [net] sending pong (8 bytes) peer=0 [0m
[0;36m test  2023-03-31T11:45:59.801000Z TestFramework.p2p (DEBUG): Received message from 127.0.0.1:15944: msg_pong(nonce=00000002) [0m
[0;34m node0 2023-03-31T11:45:59.849969Z (mocktime: 2023-04-14T11:46:01Z) [http] [httpserver.cpp:257] [http_request_cb] [http] Received a POST request for / from 127.0.0.1:38238 [0m
[0;36m test  2023-03-31T11:45:59.850000Z TestFramework (INFO): Polling buffer... [0m
[0;34m node0 2023-03-31T11:45:59.850174Z (mocktime: 2023-04-14T11:46:01Z) [httpworker.3] [rpc/request.cpp:179] [parse] [rpc] ThreadRPCServer method=getrawmempool user=__cookie__ [0m
[0;36m test  2023-03-31T11:45:59.898000Z TestFramework (INFO): Ensuring mempool:rejected event was handled successfully... [0m
[0;36m test  2023-03-31T11:45:59.898000Z TestFramework (ERROR): Assertion failed [0m
[0;36m                                   Traceback (most recent call last):[0m
[0;36m                                     File ""/tmp/cirrus-ci-build/ci/scratch/build/bitcoin-x86_64-pc-linux-gnu/test/functional/test_framework/test_framework.py"", line 132, in main[0m
[0;36m                                       self.run_test()[0m
[0;36m                                     File ""/tmp/cirrus-ci-build/ci/scratch/build/bitcoin-x86_64-pc-linux-gnu/test/functional/interface_usdt_mempool.py"", line 339, in run_test[0m
[0;36m                                       self.rejected_test()[0m
[0;36m                                     File ""/tmp/cirrus-ci-build/ci/scratch/build/bitcoin-x86_64-pc-linux-gnu/test/functional/interface_usdt_mempool.py"", line 323, in rejected_test[0m
[0;36m                                       assert_equal(EXPECTED_REJECTED_EVENTS, handled_rejected_events)[0m
[0;36m                                     File ""/tmp/cirrus-ci-build/ci/scratch/build/bitcoin-x86_64-pc-linux-gnu/test/functional/test_framework/util.py"", line 56, in assert_equal[0m
[0;36m                                       raise AssertionError(""not(%s)"" % "" == "".join(str(arg) for arg in (thing1, thing2) + args))[0m
[0;36m                                   AssertionError: not(1 == 0)[0m
[0;36m test  2023-03-31T11:45:59.899000Z TestFramework (DEBUG): Closing down network thread [0m
[0;36m test  2023-03-31T11:45:59.949000Z TestFramework (INFO): Stopping nodes [0m
[0;36m test  2023-03-31T11:45:59.950000Z TestFramework.node0 (DEBUG): Stopping node [0m
```",dergoegge,8077169,bitcoin,/issues
1648191920,27375,net: support unix domain sockets for -proxy and -onion,2023-03-30 19:29:32,2023-04-04 17:51:36,,MEMBER,1,"Closes https://github.com/bitcoin/bitcoin/issues/27252

UNIX domain sockets are a mechanism for inter-process communication that are faster than local TCP ports (because there is no need for TCP overhead) and potentially more secure because access is managed by the filesystem instead of serving an open port on the system.

There has been work on [unix domain sockets before](https://github.com/bitcoin/bitcoin/pull/9979) but for now I just wanted to start on this single use-case which is enabling unix sockets from the client side, specifically connecting to a local Tor proxy (Tor can listen on unix sockets and even enforces strict curent-user-only access permission before binding) configured by `-onion=` or `-proxy=`

This is accomplished by adding `NET_UNIX` as another network type for `CNetAddr` which means we can create a `Proxy` instance with it and create a socket in `GetSockAddr()` to bind to. Unix sockets are not available on all platforms (although they are available even on recent versions of Windows) and support is detected during configure.

I copied the prefix `unix:` usage from Tor. With this patch built locally you can test with your own filesystem path (example):

`tor --SocksPort unix:/Users/matthewzipkin/torsocket/x`

`bitcoind -proxy=unix:/Users/matthewzipkin/torsocket/x`

Future work can extend use of unix sockets to the RPC server as attempted in #9979. Since that PR was originally opened and closed, we have updated libevent which has better support for unix sockets and I think that will make this task a bit easier.",pinheadmz,2084648,bitcoin,/issues
1647804131,27374,p2p: skip netgroup diversity of new connections for tor/i2p/cjdns,2023-03-30 14:59:39,2023-04-07 17:50:13,,CONTRIBUTOR,10,"Follow up for #27264.

In order to make sure that our persistent outbound slots belong to different netgroups, distinct net groups of our peers are added to `setConnected`. We’d only open a persistent outbound connection to peers which have a different netgroup compared to those netgroups present in `setConnected`.

Current `GetGroup()` logic assumes route-based diversification behaviour for tor/i2p/cjdns addresses (addresses are public key based and not route-based). Distinct netgroups possible (according to the current `GetGroup()` logic) for:
1. tor => 030f, 031f, .. 03ff (16 possibilities)
2. i2p => 040f, 041f, .. 04ff (16 possibilities)
3. cjdns => 05fc0f, 05fc1f, ... 05fcff (16 possibilities)

`setConnected` is used in `ThreadOpenConnections()` before making [outbound](https://github.com/bitcoin/bitcoin/blob/84f4ac39fda7ffa5dc84e92d92dd1eeeb5e20f8c/src/net.cpp#L1846) and [anchor](https://github.com/bitcoin/bitcoin/blob/84f4ac39fda7ffa5dc84e92d92dd1eeeb5e20f8c/src/net.cpp#L1805) connections to new peers so that they belong to distinct netgroups.

**behaviour on master**

- if we run a node only on tor/i2p/cjdns
	- we wouldn't be able to open more than 16 outbound connections(manual, block-relay-only anchor, outbound full relay, block-relay-only connections) because we run out of possible netgroups.
	- see https://github.com/bitcoin/bitcoin/pull/27264#issuecomment-1481322628
	- tested by changing `MAX_OUTBOUND_FULL_RELAY_CONNECTIONS` to 17 with `onlynet=onion` and observed how node wouldn't make more than 16 outbound connections.

**behaviour on PR**

- netgroup diversity checks are skipped for tor/i2p/cjdns addresses. 
- we don't insert tor/i2p/cjdns address in `setConnected` and `GetGroup` doesn't get called on tor/i2p/cjdns(see #27369)
",stratospher,44024636,bitcoin,/issues
1647446127,27369,Fix net grouping of non-IP networks,2023-03-30 11:39:20,2023-03-30 15:02:32,,CONTRIBUTOR,4,"### Current behaviour

`NetGroupManager::GetGroup()` was designed with IP networks in mind, where for example `10.20.30.40` and `10.20.30.45` are ""close"" and likely to belong to the same entity, while `100.20.30.40` is ""distant"" from them. This does not apply however for Tor, I2P and CJDNS where the address is ""random"" bytes. Actually, Tor, I2P and CJDNS addresses that have common prefix are _harder_ to obtain than ones that don't have a common prefix (the opposite compared to IP).

Currently `NetGroupManager::GetGroup()` is doing prefixing on Tor, I2P and CJDNS addresses and assumes same properties apply as for IP addresses. This magically ""works"" to some extent but has drawbacks. Some serious changes are needed to remove that assumption from the code.

See
https://github.com/bitcoin/bitcoin/pull/22563
https://github.com/bitcoin/bitcoin/pull/27264#issuecomment-1481322628

### Expected behaviour

* Don't do prefixing on Tor, I2P and CJDNS and don't assume proximity based on that.
* Treat all addresses from Tor as one group (because it is very easy to obtain huge amount of them). Same for I2P and CJDNS.
* Make sure addrman can still store enough addresses from those networks.
* Make sure a single source from Tor, I2P and CJDNS cannot flood addrman with junk due to the previous point.
",vasild,266751,bitcoin,/issues
1646129414,27364,ci: set docker run --ulimit to workaround Valgrind assertion,2023-03-29 16:15:33,2023-03-31 07:10:17,,MEMBER,3,"Running the `native_fuzz_with_valgrind_job`, on aarch64 (Fedora 37), I've seen the following:
```bash
Run addr_info_deserialize with args ['valgrind', '--quiet', '--error-exitcode=1', '/home/fedora/ci_scratch/ci/scratch/build/bitcoin-aarch64-unknown-linux-gnu/src/test/fuzz/fuzz', '-runs=1', '/home/fedora/ci_scratch/ci/scratch/qa-assets/fuzz_seed_corpus/addr_info_deserialize']
valgrind: m_libcfile.c:66 (vgPlain_safe_fd): Assertion 'newfd >= VG_(fd_hard_limit)' failed.


valgrind: m_libcfile.c:66 (vgPlain_safe_fd): Assertion 'newfd >= VG_(fd_hard_limit)' failed.

Target ""valgrind --quiet --error-exitcode=1 /home/fedora/ci_scratch/ci/scratch/build/bitcoin-aarch64-unknown-linux-gnu/src/test/fuzz/fuzz -runs=1 /home/fedora/ci_scratch/ci/scratch/qa-assets/fuzz_seed_corpus/addr_info_deserialize"" failed with exit code -11
./ci/test/04_install.sh: line 98: pop_var_context: head of shell_variables not a function context
```

This was first reported as a Valgrind bug, https://bugs.kde.org/show_bug.cgi?id=465435, however:
>  [I really think that the problem is with Docker](https://bugs.kde.org/show_bug.cgi?id=465435#c10). It's advertising some ridiculously high value for ulimit -n like 1048576. Valgrind wants to put its own files in the top 12 of those slots, and is trying to to a fcntl(oldfd, F_DUPFD, 1048576-12) - note that 1048576-12 matches the 1048564 that you get from the patch message. Then Docker fails to honour its promised file descriptor limit and the fcntl fails.

So the easiest thing to do here might just be to set some sane ulimit values (during docker run), that still work for all other jobs, and avoid the Valgrind assertion (which should become a more useful error message at some point?).

Opening a PR for discussion/brainstorming. The changes in this PR (from the bug report) ""fix"" this particular issue, but I haven't yet tested all jobs etc. Maybe we'd rather only do this on the affected test.",fanquake,863730,bitcoin,/issues
1645744553,27360,ci: use LLVM/clang-16 in native_asan job,2023-03-29 12:49:36,2023-04-06 09:16:13,,MEMBER,6,"Similar to #27298. Working for me on `x86_64` and solves the issue I currently see with TSAN on `aarch64` with master (68828288e5d35c17848ab3da8cd231d1b69651c0):
```bash
crc32c/src/crc32c_arm64.cc:101:26: runtime error: load of misaligned address 0xffff84400406 for type 'uint64_t' (aka 'unsigned long'), which requires 8 byte alignment
0xffff84400406: note: pointer points here
 b9 c5 22 00 01 01  1a 6c 65 76 65 6c 64 62  2e 42 79 74 65 77 69 73  65 43 6f 6d 70 61 72 61  74 6f
             ^ 
    #0 0xaaaaaddaf0b4 in crc32c::ExtendArm64(unsigned int, unsigned char const*, unsigned long) src/./src/crc32c/src/crc32c_arm64.cc:101:26
    #1 0xaaaaadd2c838 in leveldb::crc32c::Value(char const*, unsigned long) src/./leveldb/util/crc32c.h:20:60
    #2 0xaaaaadd2c838 in leveldb::log::Reader::ReadPhysicalRecord(leveldb::Slice*) src/./src/leveldb/db/log_reader.cc:246:29
    #3 0xaaaaadd2ba9c in leveldb::log::Reader::ReadRecord(leveldb::Slice*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) src/./src/leveldb/db/log_reader.cc:72:38
    #4 0xaaaaadd41710 in leveldb::VersionSet::Recover(bool*) src/./src/leveldb/db/version_set.cc:910:19
    #5 0xaaaaadcf9fec in leveldb::DBImpl::Recover(leveldb::VersionEdit*, bool*) src/./src/leveldb/db/db_impl.cc:320:18
    #6 0xaaaaadd12068 in leveldb::DB::Open(leveldb::Options const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, leveldb::DB**) src/./src/leveldb/db/db_impl.cc:1487:20
    #7 0xaaaaad314e80 in CDBWrapper::CDBWrapper(DBParams const&) src/./src/dbwrapper.cpp:156:30
    #8 0xaaaaace94880 in CBlockTreeDB::CBlockTreeDB(DBParams const&) src/./txdb.h:89:23
    #9 0xaaaaace94880 in std::_MakeUniq<CBlockTreeDB>::__single_object std::make_unique<CBlockTreeDB, DBParams>(DBParams&&) /usr/bin/../lib/gcc/aarch64-linux-gnu/11/../../../../include/c++/11/bits/unique_ptr.h:962:34
    #10 0xaaaaace94880 in ChainTestingSetup::ChainTestingSetup(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<char const*, std::allocator<char const*> > const&) src/./src/test/util/setup_common.cpp:188:51
    #11 0xaaaaace95da0 in TestingSetup::TestingSetup(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<char const*, std::allocator<char const*> > const&, bool, bool) src/./src/test/util/setup_common.cpp:243:7
    #12 0xaaaaace96730 in TestChain100Setup::TestChain100Setup(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<char const*, std::allocator<char const*> > const&, bool, bool) src/./src/test/util/setup_common.cpp:274:7
    #13 0xaaaaac1ddbc8 in blockfilter_index_tests::BuildChainTestingSetup::BuildChainTestingSetup() src/./src/test/blockfilter_index_tests.cpp:26:8
    #14 0xaaaaac1ddbc8 in blockfilter_index_tests::blockfilter_index_initial_sync::blockfilter_index_initial_sync() src/./src/test/blockfilter_index_tests.cpp:112:1
    #15 0xaaaaac1ddbc8 in blockfilter_index_tests::blockfilter_index_initial_sync_invoker() src/./src/test/blockfilter_index_tests.cpp:112:1
    #16 0xaaaaabf08f7c in boost::function0<void>::operator()() const /usr/include/boost/function/function_template.hpp:763:14
    #17 0xaaaaabf95468 in boost::detail::forward::operator()() /usr/include/boost/test/impl/execution_monitor.ipp:1388:32
    #18 0xaaaaabf95468 in boost::detail::function::function_obj_invoker0<boost::detail::forward, int>::invoke(boost::detail::function::function_buffer&) /usr/include/boost/function/function_template.hpp:137:18
    #19 0xaaaaabf8e12c in boost::function0<int>::operator()() const /usr/include/boost/function/function_template.hpp:763:14
    #20 0xaaaaabe7be14 in boost::execution_monitor::catch_signals(boost::function<int ()> const&) /usr/include/boost/test/impl/execution_monitor.ipp:903:16
    #21 0xaaaaabe7c1c0 in boost::execution_monitor::execute(boost::function<int ()> const&) /usr/include/boost/test/impl/execution_monitor.ipp:1301:16
    #22 0xaaaaabe6f47c in boost::execution_monitor::vexecute(boost::function<void ()> const&) /usr/include/boost/test/impl/execution_monitor.ipp:1397:5
    #23 0xaaaaabe75124 in boost::unit_test::unit_test_monitor_t::execute_and_translate(boost::function<void ()> const&, unsigned long) /usr/include/boost/test/impl/unit_test_monitor.ipp:49:9
    #24 0xaaaaabed19fc in boost::unit_test::framework::state::execute_test_tree(unsigned long, unsigned long, boost::unit_test::framework::state::random_generator_helper const*) /usr/include/boost/test/impl/framework.ipp:815:44
    #25 0xaaaaabed0f6c in boost::unit_test::framework::state::execute_test_tree(unsigned long, unsigned long, boost::unit_test::framework::state::random_generator_helper const*) /usr/include/boost/test/impl/framework.ipp:784:58
    #26 0xaaaaabed0f6c in boost::unit_test::framework::state::execute_test_tree(unsigned long, unsigned long, boost::unit_test::framework::state::random_generator_helper const*) /usr/include/boost/test/impl/framework.ipp:784:58
    #27 0xaaaaabe73878 in boost::unit_test::framework::run(unsigned long, bool) /usr/include/boost/test/impl/framework.ipp:1721:29
    #28 0xaaaaabe9d244 in boost::unit_test::unit_test_main(boost::unit_test::test_suite* (*)(int, char**), int, char**) /usr/include/boost/test/impl/unit_test_main.ipp:250:9
    #29 0xffff8f0773f8  (/lib/aarch64-linux-gnu/libc.so.6+0x273f8) (BuildId: f37f3aa07c797e333fd106472898d361f71798f5)
    #30 0xffff8f0774c8 in __libc_start_main (/lib/aarch64-linux-gnu/libc.so.6+0x274c8) (BuildId: f37f3aa07c797e333fd106472898d361f71798f5)
    #31 0xaaaaabda55ac in _start (/home/fedora/ci_scratch/ci/scratch/build/bitcoin-aarch64-unknown-linux-gnu/src/test/test_bitcoin+0x10e55ac) (BuildId: b7909adaefd9db6cd6a7c4d3d40207cf6bdaf4b3)

SUMMARY: UndefinedBehaviorSanitizer: misaligned-pointer-use crc32c/src/crc32c_arm64.cc:101:26 in
```",fanquake,863730,bitcoin,/issues
1644651433,27357,validation: Move warningcache to ChainstateManager and rename to m_warningcache,2023-03-28 21:01:36,2023-04-06 10:59:17,,NONE,9,Removes `warningcache`  and moves it to `ChainstateManager`. Also removes the respective `TODO`  completely.,dimitaracev,33068296,bitcoin,/issues
1662751084,27448,ci: build libc++ in DEBUG mode in MSAN jobs,2023-04-11 15:28:23,2023-04-11 16:31:32,,MEMBER,1,"Based on #27447.

See https://releases.llvm.org/16.0.0/projects/libcxx/docs/DesignDocs/DebugMode.html:
> Libc++ provides a debug mode that enables special debugging checks meant to detect incorrect usage of the standard library. These checks are disabled by default, but they can be enabled by vendors when building the library by using LIBCXX_ENABLE_DEBUG_MODE.",fanquake,863730,bitcoin,/issues
1662595004,27447,depends: Remove `_LIBCPP_DEBUG` from depends DEBUG mode,2023-04-11 14:17:14,2023-04-11 16:29:14,,MEMBER,2,"It was deprecated in LLVM 15, turned into compile-time error in LLVM 16:
```bash
In file included from /usr/lib/llvm-16/bin/../include/c++/v1/cassert:19:
/usr/lib/llvm-16/bin/../include/c++/v1/__assert:22:5: error: ""Defining _LIBCPP_DEBUG is not supported anymore.
Please use _LIBCPP_ENABLE_DEBUG_MODE instead.""
    ^
1 error generated.
```

and has been removed entirely in LLVM 17 (main): https://github.com/llvm/llvm-project/commit/ff573a42cd1f1d05508f165dc3e645a0ec17edb5.

[Building libc++ in debug mode](https://releases.llvm.org/16.0.0/projects/libcxx/docs/DesignDocs/DebugMode.html), will also automatically set
`_LIBCPP_ENABLE_DEBUG_MODE` (the new define), so adding it to depends
doesn't seem useful, and would just result in redefinition errors.

I'm wondering if as a followup, we could enable a DEBUG build of libc++
in our MSAN CI job? i.e https://github.com/fanquake/bitcoin/tree/msan_with_enable_debug_mode.

Somewhat related to https://github.com/google/oss-fuzz/pull/9828, where
it looks like we'll have to sort out getting a DEBUG build of LLVM, and can drop the commentary about re-enabling DEBUG=1.",fanquake,863730,bitcoin,/issues
1663112361,31153,ledger-tool verify cli for final hash calc,2023-04-11 19:53:42,2023-04-11 19:53:46,,CONTRIBUTOR,0,"#### Problem
#31150

#### Summary of Changes
Move final hash calc to cli arg.

Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",jeffwashington,75863576,solana,/issues
1663092933,31152,v1.14: [docs] added google analytics to docs (backport of #31141),2023-04-11 19:36:20,2023-04-11 19:36:22,,CONTRIBUTOR,0,"This is an automatic backport of pull request #31141 done by [Mergify](https://mergify.com).


---


<details>
<summary>Mergify commands and options</summary>

<br />

More conditions and actions can be found in the [documentation](https://docs.mergify.com/).

You can also trigger Mergify actions by commenting on this pull request:

- `@Mergifyio refresh` will re-evaluate the rules
- `@Mergifyio rebase` will rebase this PR on its base branch
- `@Mergifyio update` will merge the base branch into this PR
- `@Mergifyio backport <destination>` will backport this PR on `<destination>` branch

Additionally, on Mergify [dashboard](https://dashboard.mergify.com) you can:

- look at your merge queues
- generate the Mergify configuration with the config editor.

Finally, you can contact us on https://mergify.com
</details>",mergify[bot],37929162,solana,/issues
1663020155,31151,ci: run stable tests partially,2023-04-11 18:36:43,2023-04-11 18:56:15,,MEMBER,0,"#### Problem


#### Summary of Changes


Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",yihau,8209234,solana,/issues
1663329636,31159,Refactor reward payout code - part 4,2023-04-11 22:56:37,2023-04-11 22:56:37,,CONTRIBUTOR,0,"
#### Problem

break up of #31143

break up reward payout code into separate fns so that it can be used for
reward calculation and reward distribution separately .

(prepare for epoch v2 works)

Also, this change fixes a potential subtle bug. When stake cache is inconsistent with accounts_db, loading stake_history from the cache, before actual loading vote/stake accounts from accounts db (which will pruning invalid cache keys), can lead to invalid stake/vote accounts to participate into later rewarding code. This is incorrect. With this change, stake_history are loaded correctly after pruning invalid cache keys.


#### Summary of Changes

Part 4: extract redeem_reward fn


Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",HaoranYi,219428,solana,/issues
1662996766,31150,ledger-tool asserts running verify command,2023-04-11 18:16:53,2023-04-11 19:37:52,,CONTRIBUTOR,1,"#### Problem
<!--
  This template should only be used by core contributors. If you
  are not a core contributor, please use the ""Community Issue"" template
  to ensure that your issue can be triaged appropriately.
-->
Running near the tip of master (ce21a58b6578ffa291b0bcf743014ecbf121a3c0), I encountered the following assertion running `verify` command.
https://github.com/solana-labs/solana/blob/fb6e02c46cb2ec1903175cc1f78e8e3aeccd09eb/runtime/src/account_storage.rs#L71-L73

Here is the relevant portion of the backtrace
```
...
  15:     0x56422d868d09 - solana_runtime::account_storage::AccountStorage::assert_no_shrink_in_progress::h3bb4f64925fa0556
                               at /home/sol/src/solana/runtime/src/account_storage.rs:73:13
  16:     0x56422d868d09 - solana_runtime::account_storage::AccountStorage::get_slot_storage_entry::h8d2ff3e97c14d075
                               at /home/sol/src/solana/runtime/src/account_storage.rs:82:9
  17:     0x56422d9ba023 - solana_runtime::accounts_db::AccountsDb::purge_slot_cache_pubkeys::h34319ff2aea66a8f
                               at /home/sol/src/solana/runtime/src/accounts_db.rs:5899:17
  18:     0x56422d9bde38 - solana_runtime::accounts_db::AccountsDb::do_flush_slot_cache::ha13d380960eb6890
                               at /home/sol/src/solana/runtime/src/accounts_db.rs:6494:9
  19:     0x56422d9bde38 - solana_runtime::accounts_db::AccountsDb::flush_slot_cache_with_clean::{{closure}}::ha7eb5e66d6a2eed9
                               at /home/sol/src/solana/runtime/src/accounts_db.rs:6634:17
  20:     0x56422d9bde38 - core::option::Option<T>::map::h2712643d7d44f363
                               at /rustc/d5a82bbd26e1ad8b7401f6a718a9c57c96905483/library/core/src/option.rs:925:29
  21:     0x56422d9bde38 - solana_runtime::accounts_db::AccountsDb::flush_slot_cache_with_clean::h995c1ef64439d711
                               at /home/sol/src/solana/runtime/src/accounts_db.rs:6624:31
  22:     0x56422d9bde38 - solana_runtime::accounts_db::AccountsDb::flush_rooted_accounts_cache::h34f7055201ca9f6d
                               at /home/sol/src/solana/runtime/src/accounts_db.rs:6394:16
  23:     0x56422d9bc093 - solana_runtime::accounts_db::AccountsDb::flush_accounts_cache::hf4d03de170307c91
                               at /home/sol/src/solana/runtime/src/accounts_db.rs:6280:68
  24:     0x56422d2706d0 - solana_ledger::blockstore_processor::run_final_hash_calc::h519cf8246916087b
                               at /home/sol/src/solana/ledger/src/blockstore_processor.rs:1579:5
  25:     0x56422d2706d0 - solana_ledger::blockstore_processor::load_frozen_forks::h75d2b95063685b2a
                               at /home/sol/src/solana/ledger/src/blockstore_processor.rs:1554:21
  26:     0x56422d2706d0 - solana_ledger::blockstore_processor::process_blockstore_from_root::h8d1183485d3bcec7
                               at /home/sol/src/solana/ledger/src/blockstore_processor.rs:786:31
  27:     0x56422cf690a4 - solana_ledger_tool::load_bank_forks::hcade061463b3b438
                               at /home/sol/src/solana/ledger-tool/src/main.rs:1313:18
  28:     0x56422cf7a6ed - solana_ledger_tool::main::h6c2bb50c2a6c2e07
                               at /home/sol/src/solana/ledger-tool/src/main.rs:2962:40
 ...
```
So, the final hash calculation that occurs as part of `verify` is executing while a shrink is in progress. So, seemingly a lack of proper synchronization to let the shrink finish before kicking off the hash calc.

#### Proposed Solution
Debug and fix - for now, I want to make progress on my original task so I'm just disabling the final accounts hash and moving on.",steviez,5400107,solana,/issues
1662883421,31148,Multi-Iterator Scheduler,2023-04-11 16:47:32,2023-04-11 18:53:57,,CONTRIBUTOR,0,"#### Problem
Current BankingStage still faces performance issues when many transactions conflict due to inter-thread locking conflicts.
Want a central scheduler that is aware of threads, such that transactions will be scheduled onto threads without conflicting with other transactions**.

** Current implementation only schedules for non-vote transactions, and it is still possible that they conflict with the transactions being processed by voting threads.

#### Summary of Changes
Implement/test scheduler using a multi-iterator approach.

Blocked by #30976

Fixes #
<!-- OPTIONAL: Feature Gate Issue: # -->
<!-- Don't forget to add the ""feature-gate"" label -->
",apfitzge,13732359,solana,/issues
1662816337,31146,WIP: Updates SnapshotGossipManager with new SnapshotHashes,2023-04-11 16:01:58,2023-04-11 17:51:41,,CONTRIBUTOR,1,This is a WIP! The PR is only meant to run through CI.,brooksprumo,840349,solana,/issues
